"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"1500000US110010001011","Block Group 1; Census Tract 1.01; District of Columbia; District of Columbia","1097","223","920","241","26","29","0","14","64","45","0","14","11","17","76","55","34","34","42","44",
"1500000US110010001021","Block Group 1; Census Tract 1.02; District of Columbia; District of Columbia","1352","293","1253","280","10","18","0","14","13","20","0","14","76","86","0","14","0","14","0","14",
"1500000US110010001022","Block Group 2; Census Tract 1.02; District of Columbia; District of Columbia","1031","304","955","303","16","25","0","14","4","7","0","14","33","54","23","40","23","40","0","14",
"1500000US110010001023","Block Group 3; Census Tract 1.02; District of Columbia; District of Columbia","744","279","449","149","0","14","0","14","116","118","0","14","0","14","179","172","179","172","0","14",
"1500000US110010002011","Block Group 1; Census Tract 2.01; District of Columbia; District of Columbia","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US110010002012","Block Group 2; Census Tract 2.01; District of Columbia; District of Columbia","2384","35","1343","167","208","118","9","16","500","131","0","14","95","67","229","96","86","44","143","81",
"1500000US110010002021","Block Group 1; Census Tract 2.02; District of Columbia; District of Columbia","920","329","663","294","66","65","0","14","28","54","36","47","14","26","113","81","58","62","55","45",
"1500000US110010002022","Block Group 2; Census Tract 2.02; District of Columbia; District of Columbia","656","206","543","173","19","30","0","14","53","64","0","14","0","14","41","64","41","64","0","14",
"1500000US110010002023","Block Group 3; Census Tract 2.02; District of Columbia; District of Columbia","843","363","730","350","0","14","0","14","56","48","0","14","0","14","57","68","42","65","15","21",
"1500000US110010002024","Block Group 4; Census Tract 2.02; District of Columbia; District of Columbia","1500","330","1151","314","75","43","5","10","168","83","0","14","17","27","84","50","62","48","22","20",
"1500000US110010003001","Block Group 1; Census Tract 3; District of Columbia; District of Columbia","1199","373","1029","361","0","14","0","14","118","84","0","14","23","33","29","44","0","14","29","44",
"1500000US110010003002","Block Group 2; Census Tract 3; District of Columbia; District of Columbia","1674","609","1025","360","28","46","0","14","123","74","0","14","42","65","456","429","419","428","37","43",
"1500000US110010003003","Block Group 3; Census Tract 3; District of Columbia; District of Columbia","1665","538","1222","400","66","75","0","14","16","31","0","14","26","41","335","299","274","296","61","64",
"1500000US110010003004","Block Group 4; Census Tract 3; District of Columbia; District of Columbia","1441","451","1249","428","62","61","0","14","43","50","0","14","0","14","87","121","15","23","72","98",
"1500000US110010004001","Block Group 1; Census Tract 4; District of Columbia; District of Columbia","733","205","554","145","27","16","0","14","26","32","0","14","46","63","80","87","62","82","18","27",
"1500000US110010004002","Block Group 2; Census Tract 4; District of Columbia; District of Columbia","919","292","604","168","0","14","0","14","236","244","0","14","0","14","79","48","52","45","27","22",
"1500000US110010005011","Block Group 1; Census Tract 5.01; District of Columbia; District of Columbia","1147","328","676","213","354","255","22","36","30","30","0","14","3","6","62","82","0","14","62","82",
"1500000US110010005012","Block Group 2; Census Tract 5.01; District of Columbia; District of Columbia","1085","301","810","232","20","35","35","55","31","34","0","14","12","19","177","177","177","177","0","14",
"1500000US110010005013","Block Group 3; Census Tract 5.01; District of Columbia; District of Columbia","1362","459","756","238","53","84","0","14","529","378","22","37","0","14","2","5","0","14","2","5",
"1500000US110010005021","Block Group 1; Census Tract 5.02; District of Columbia; District of Columbia","1709","319","1289","287","61","71","53","85","46","34","0","14","50","54","210","131","120","117","90","55",
