"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"1500000US110010003001","Block Group 1; Census Tract 3; District of Columbia; District of Columbia","807","253","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","30","13","21","0","14","17","27","0","14","29","44","178","115","345","170","144","98","62","53",
"1500000US110010003002","Block Group 2; Census Tract 3; District of Columbia; District of Columbia","1175","357","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","109","143","0","14","0","14","0","14","0","14","0","14","36","57","0","14","0","14","54","48","14","22","417","204","408","160","15","26","122","132",
"1500000US110010003003","Block Group 3; Census Tract 3; District of Columbia; District of Columbia","1051","277","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","29","0","14","0","14","21","26","0","14","198","90","536","244","201","112","76","54",
"1500000US110010003004","Block Group 4; Census Tract 3; District of Columbia; District of Columbia","960","270","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","41","40","21","34","33","35","24","28","0","14","222","132","301","122","148","103","170","105",
"1500000US110010004001","Block Group 1; Census Tract 4; District of Columbia; District of Columbia","556","175","0","14","0","14","0","14","0","14","0","14","3","6","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","19","11","18","6","9","10","20","0","14","12","23","30","33","163","121","132","51","98","44","81","54",
"1500000US110010004002","Block Group 2; Census Tract 4; District of Columbia; District of Columbia","679","165","13","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","4","6","0","14","9","13","14","16","8","12","213","80","262","142","126","49","30","23",
"1500000US110010005011","Block Group 1; Census Tract 5.01; District of Columbia; District of Columbia","932","237","2","6","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","3","5","38","62","0","14","8","6","4","13","58","65","6","10","11","20","250","120","262","116","225","118","65","62",
"1500000US110010005012","Block Group 2; Census Tract 5.01; District of Columbia; District of Columbia","900","209","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","26","0","14","0","14","0","14","0","14","413","177","309","169","135","112","26","30",
"1500000US110010005013","Block Group 3; Census Tract 5.01; District of Columbia; District of Columbia","1193","391","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","18","22","0","14","0","14","20","24","44","49","348","250","466","198","202","140","95","60",
"1500000US110010005021","Block Group 1; Census Tract 5.02; District of Columbia; District of Columbia","1219","179","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","15","24","15","28","0","14","0","14","13","21","44","39","0","14","0","14","0","14","0","14","286","98","461","124","262","84","123","80",
"1500000US110010005022","Block Group 2; Census Tract 5.02; District of Columbia; District of Columbia","1386","320","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","17","0","14","20","31","118","111","18","19","360","107","533","261","256","99","70","53",
"1500000US110010006001","Block Group 1; Census Tract 6; District of Columbia; District of Columbia","1064","256","19","30","0","14","0","14","0","14","0","14","0","14","0","14","31","42","18","34","0","14","0","14","0","14","0","14","43","69","0","14","28","56","58","73","38","42","36","55","0","14","258","159","260","138","176","82","99","68",
"1500000US110010006002","Block Group 2; Census Tract 6; District of Columbia; District of Columbia","814","171","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","12","0","14","0","14","0","14","0","14","285","124","280","131","194","93","50","35",
"1500000US110010006003","Block Group 3; Census Tract 6; District of Columbia; District of Columbia","502","224","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","24","0","14","0","14","0","14","27","40","0","14","160","170","222","120","79","62","0","14",
"1500000US110010006004","Block Group 4; Census Tract 6; District of Columbia; District of Columbia","1170","303","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","26","38","19","40","0","14","69","82","0","14","0","14","133","129","0","14","255","136","243","116","271","139","154","80",
"1500000US110010007021","Block Group 1; Census Tract 7.02; District of Columbia; District of Columbia","1077","291","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","41","41","0","14","55","72","49","63","0","14","191","111","470","240","243","130","28","33",
"1500000US110010007022","Block Group 2; Census Tract 7.02; District of Columbia; District of Columbia","838","339","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","105","82","53","68","15","24","307","218","285","206","61","44","12","20",
"1500000US110010007023","Block Group 3; Census Tract 7.02; District of Columbia; District of Columbia","695","237","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","24","37","0","14","17","28","13","21","0","14","287","122","250","148","49","58","55","46",
"1500000US110010007031","Block Group 1; Census Tract 7.03; District of Columbia; District of Columbia","1091","279","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","26","161","185","0","14","0","14","9","14","23","37","375","191","318","149","44","43","147","129",
"1500000US110010007032","Block Group 2; Census Tract 7.03; District of Columbia; District of Columbia","1561","288","12","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","81","89","0","14","19","29","15","17","0","14","335","120","478","189","270","127","351","185",
"1500000US110010007041","Block Group 1; Census Tract 7.04; District of Columbia; District of Columbia","1189","392","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","20","29","35","0","14","15","24","116","106","88","91","181","86","391","191","203","211","153","123",
"1500000US110010007042","Block Group 2; Census Tract 7.04; District of Columbia; District of Columbia","884","235","40","62","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","8","0","14","50","31","27","30","193","137","304","114","210","100","55","57",
"1500000US110010008021","Block Group 1; Census Tract 8.02; District of Columbia; District of Columbia","1891","432","36","45","0","14","0","14","0","14","0","14","0","14","0","14","0","14","51","77","0","14","0","14","0","14","11","17","0","14","0","14","101","79","0","14","42","45","138","130","44","48","542","189","463","131","167","82","296","312",
"1500000US110010008022","Block Group 2; Census Tract 8.02; District of Columbia; District of Columbia","681","211","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","218","93","287","125","122","95","54","47",
"1500000US110010008031","Block Group 1; Census Tract 8.03; District of Columbia; District of Columbia","497","138","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","18","85","85","113","77","191","137","97","71",
"1500000US110010008032","Block Group 2; Census Tract 8.03; District of Columbia; District of Columbia","316","108","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","12","20","0","14","28","53","171","76","48","47","57","36",
"1500000US110010008033","Block Group 3; Census Tract 8.03; District of Columbia; District of Columbia","837","261","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","43","50","10","16","24","23","25","32","3","20","268","130","272","163","87","83","105","78",
"1500000US110010008041","Block Group 1; Census Tract 8.04; District of Columbia; District of Columbia","718","217","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","26","33","0","14","0","14","12","20","26","35","202","112","264","135","138","91","50","46",
"1500000US110010008042","Block Group 2; Census Tract 8.04; District of Columbia; District of Columbia","345","172","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","18","0","14","0","14","0","14","0","14","182","151","95","77","46","35","11","16",
"1500000US110010008043","Block Group 3; Census Tract 8.04; District of Columbia; District of Columbia","1229","341","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","25","35","0","14","24","38","28","37","28","37","539","296","312","134","193","129","80","48",
"1500000US110010009021","Block Group 1; Census Tract 9.02; District of Columbia; District of Columbia","530","97","4","8","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","25","1","4","0","14","11","12","20","24","165","60","162","61","88","44","62","43",
"1500000US110010009022","Block Group 2; Census Tract 9.02; District of Columbia; District of Columbia","986","246","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","31","33","0","14","9","15","0","14","0","14","40","31","3","6","7","8","31","27","4","6","186","58","262","76","347","233","66","39",
"1500000US110010009031","Block Group 1; Census Tract 9.03; District of Columbia; District of Columbia","42","68","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","3","31","65","5","11","5","11","0","14","0","14",
"1500000US110010009032","Block Group 2; Census Tract 9.03; District of Columbia; District of Columbia","680","139","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","12","10","15","21","24","15","16","107","55","271","83","152","72","97","63",
"1500000US110010009041","Block Group 1; Census Tract 9.04; District of Columbia; District of Columbia","1281","236","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","20","23","0","14","52","66","0","14","23","19","260","80","573","202","235","82","118","49",
"1500000US110010009042","Block Group 2; Census Tract 9.04; District of Columbia; District of Columbia","934","205","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","27","27","0","14","12","18","18","29","16","25","207","74","291","118","253","118","110","79",
"1500000US110010010021","Block Group 1; Census Tract 10.02; District of Columbia; District of Columbia","296","127","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","24","16","25","68","50","147","96","24","28","27","31",
"1500000US110010010022","Block Group 2; Census Tract 10.02; District of Columbia; District of Columbia","783","269","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","28","0","14","0","14","12","20","0","14","445","225","240","119","41","37","28","50",
"1500000US110010010023","Block Group 3; Census Tract 10.02; District of Columbia; District of Columbia","670","277","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","21","36","44","69","0","14","192","122","131","104","123","144","159","205",
"1500000US110010010024","Block Group 4; Census Tract 10.02; District of Columbia; District of Columbia","635","190","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","27","0","14","30","50","0","14","0","14","105","68","270","112","213","178","0","14",
"1500000US110010010031","Block Group 1; Census Tract 10.03; District of Columbia; District of Columbia","700","192","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","23","33","18","29","0","14","0","14","37","58","23","31","94","58","222","89","231","142","52","49",
"1500000US110010010032","Block Group 2; Census Tract 10.03; District of Columbia; District of Columbia","600","290","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","3","6","0","14","0","14","0","14","0","14","0","14","1","5","72","118","1","6","42","59","0","14","0","14","74","63","101","78","236","129","70","64",
"1500000US110010010033","Block Group 3; Census Tract 10.03; District of Columbia; District of Columbia","694","173","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","24","36","22","31","164","83","305","115","142","82","37","45",
"1500000US110010010041","Block Group 1; Census Tract 10.04; District of Columbia; District of Columbia","469","170","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","18","0","14","3","9","0","14","46","65","17","28","0","14","34","39","187","93","98","71","73","62",
"1500000US110010010042","Block Group 2; Census Tract 10.04; District of Columbia; District of Columbia","1211","239","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","24","0","14","0","14","0","14","84","94","0","14","15","26","118","103","11","13","276","105","423","147","184","96","86","64",
"1500000US110010010043","Block Group 3; Census Tract 10.04; District of Columbia; District of Columbia","915","197","0","14","0","14","0","14","0","14","0","14","0","14","0","14","22","35","0","14","0","14","0","14","0","14","0","14","0","14","0","14","35","58","0","14","0","14","13","22","0","14","257","151","335","123","142","74","111","76",
"1500000US110010011001","Block Group 1; Census Tract 11; District of Columbia; District of Columbia","1125","287","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","18","30","0","14","0","14","25","41","0","14","0","14","19","29","34","54","0","14","0","14","15","26","0","14","324","171","251","119","367","163","72","58",
"1500000US110010011002","Block Group 2; Census Tract 11; District of Columbia; District of Columbia","1003","206","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","22","0","14","3","17","0","14","0","14","97","62","0","14","25","38","80","58","30","31","265","112","299","129","189","88","10","15",
"1500000US110010011003","Block Group 3; Census Tract 11; District of Columbia; District of Columbia","370","166","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","29","0","14","96","72","129","86","126","75","0","14",
"1500000US110010011004","Block Group 4; Census Tract 11; District of Columbia; District of Columbia","919","378","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","4","6","0","14","0","14","51","78","0","14","19","31","0","14","0","14","294","274","261","182","200","115","90","57",
"1500000US110010012001","Block Group 1; Census Tract 12; District of Columbia; District of Columbia","1695","507","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","22","57","73","12","20","456","163","441","139","530","418","186","118",
"1500000US110010012002","Block Group 2; Census Tract 12; District of Columbia; District of Columbia","743","240","21","30","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","85","122","0","14","248","124","207","113","141","79","41","64",
"1500000US110010012003","Block Group 3; Census Tract 12; District of Columbia; District of Columbia","647","286","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","15","24","96","131","0","14","296","274","127","85","89","75","24","29",
"1500000US110010012004","Block Group 4; Census Tract 12; District of Columbia; District of Columbia","720","171","10","12","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","4","9","67","95","0","14","0","14","2","7","0","14","146","100","209","92","106","70","176","110",
"1500000US110010013011","Block Group 1; Census Tract 13.01; District of Columbia; District of Columbia","842","234","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","26","0","14","0","14","138","117","27","43","143","109","308","121","179","103","31","27",
"1500000US110010013012","Block Group 2; Census Tract 13.01; District of Columbia; District of Columbia","559","258","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","6","0","14","0","14","51","46","0","14","142","94","154","103","174","106","37","40",
"1500000US110010013013","Block Group 3; Census Tract 13.01; District of Columbia; District of Columbia","561","290","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","5","2","4","0","14","16","26","24","32","0","14","19","31","40","39","0","14","337","275","53","56","62","55","7","11",
"1500000US110010013014","Block Group 4; Census Tract 13.01; District of Columbia; District of Columbia","1017","301","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","66","63","0","14","26","41","37","42","0","14","232","127","538","255","31","37","87","76",
"1500000US110010013031","Block Group 1; Census Tract 13.03; District of Columbia; District of Columbia","933","252","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","68","82","0","14","15","24","12","23","0","14","22","37","294","137","278","139","196","121","48","51",
"1500000US110010013032","Block Group 2; Census Tract 13.03; District of Columbia; District of Columbia","659","239","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","30","48","0","14","281","183","254","119","94","83","0","14",
"1500000US110010013033","Block Group 3; Census Tract 13.03; District of Columbia; District of Columbia","673","340","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","359","292","203","132","88","123","23","38",
"1500000US110010013034","Block Group 4; Census Tract 13.03; District of Columbia; District of Columbia","669","259","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","48","62","0","14","39","63","0","14","0","14","155","121","286","155","121","116","20","33",
"1500000US110010013041","Block Group 1; Census Tract 13.04; District of Columbia; District of Columbia","1229","245","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","38","46","73","72","520","152","189","94","119","43","290","184",
"1500000US110010013042","Block Group 2; Census Tract 13.04; District of Columbia; District of Columbia","933","362","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","110","174","26","41","210","160","303","159","235","157","49","56",
"1500000US110010013043","Block Group 3; Census Tract 13.04; District of Columbia; District of Columbia","663","206","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","48","59","0","14","198","110","273","170","144","130","0","14",
"1500000US110010013044","Block Group 4; Census Tract 13.04; District of Columbia; District of Columbia","1097","592","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","2","0","14","30","52","0","14","0","14","0","14","0","14","0","14","21","34","56","64","654","550","224","105","71","71","39","37",
"1500000US110010014011","Block Group 1; Census Tract 14.01; District of Columbia; District of Columbia","1538","215","14","20","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","11","8","12","20","21","0","14","35","38","44","29","25","25","425","125","497","117","370","155","94","65",
"1500000US110010014012","Block Group 2; Census Tract 14.01; District of Columbia; District of Columbia","873","303","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","5","0","14","0","14","61","48","9","14","197","76","374","273","161","57","70","33",
"1500000US110010014021","Block Group 1; Census Tract 14.02; District of Columbia; District of Columbia","563","173","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","7","45","52","0","14","128","62","198","98","128","63","59","53",
"1500000US110010014022","Block Group 2; Census Tract 14.02; District of Columbia; District of Columbia","809","185","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","33","36","0","14","0","14","11","28","11","25","13","33","0","14","13","27","3","6","277","101","196","85","162","97","90","58",
